image_name,tweet_translation,sms_translation,sms_language,topic_label,binary_label
Enm7XmEW8AI0XeH.jpg,@Vodacom111 please look at this SMS I received today. Looks very much like #phishing to me. Is this legit from @Vodacom? https://t.co/3MFEPjDFaE,"Hi , I am TOBI from Vodacom . Your Acc 1146 is due on 2020/12/01 for R. 42 . To pay or manage your account , reply ACC or use WhatsApp , click https : // wa .me / 27820098624 / ? text = manageaccounts . Stay Safe . Vodacom",en,phishing-account alarm,harmful
EF83IP3UwAAWNly.jpg,@SBICard_Connect Received this SMS which asked me to redeem my reward points. Redirected to a site which asked for my CVV and complete card number. Beware of this fraud!! https://t.co/Mk96SjaZTo,Dear customer your SBI credit card reward points worth INR 9540 expired by tomorrow . Kindly redeem your points in cash by click here https://bit.ly/ 2nbPmvP,en,scam-credit/debit card,harmful
EU0IOiJUwAImSfz.jpg,"@Paytm @vijayshekhar I got Fake  Random SMS of Paytm  KYC  , can Paytm investigate this number !?? It's fraud number. https://t.co/JF77TotlOc",Dear Customer Your PTM eKYC has been expire today please call customer care no 8101656692 immediately your PT M account Blocked 24hrs THANK YOU,en,scam-account alarm,harmful
ENVrX4UVUAAq_gh.jpg,"@Paytm @Paytmcare received this SMS today.
I know it's a scam.
Please find out and complaint against them. https://t.co/ROVk1zSkZJ","Dear Customer Your _paytm_ Wallet Has been Blocked and Hold Your Amount Please Complete Your _paytm_ KYC_ Contact Customer Care , 6289951499  This message is sent from an unknown number .",en,scam-account alarm,harmful
D0RP9QaWkAArPmX.jpg,Hey @NatWesthelp some vaguely credible SMS phishing for you. https://t.co/GuE2B25wFB,"NatWest disabled your Online Banking temporarily due to unusual activities , please restore it via https://nwoolb.online to secure your account .",en,phishing-account alarm,harmful
EO85BcWU0AAXDvy.png,🚨 SCAM ALERT 🚨 Watch out for a new SMS #scam asking for your bank details on a fake @myGovau website. Don’t click any links – even if it looks legit! Learn more @ https://t.co/wnXVHiqGZ2 https://t.co/FoQ4d4CE5p,We've noticed you have a positive balance 320.7 AUD from last financial years . Please verify your information to receive the funds myatoservice.com/3/?ID=,en,scam-financial,harmful
ExLlfRSVoAMHg-V.jpg,"Ooh, I got a Royal Mail scam SMS, my FOMO is assuaged. :&gt; https://t.co/ClLmJzTwzB",Royal Mail : Your package is waiting for delivery . Please confirm the settlement of £ 1.99 on the following link : https : // royal - mail -parcel7386.com/,en,scam-delivery,harmful
E2UX3vhUUAQlJlo.jpg,"@MahaCyber1 I have received a SMS starting won amount via Gpay.  It is a fraud, asking to click a link to open Gpay/BHIM and send money.

I have captured name &amp;  account details of person, wanted to know where and how can I file a cyberfraud complaint? https://t.co/RXjv7sCsYs",You've have won 1500rs Google Pay Reward . Click now to get Reward . https://gppay.live/ewa,en,scam-prize,harmful
EITUrmYXsAAYFkr.jpg,"Scam email via SMS, nice! https://t.co/FFZydvuAQO",You have a pending Tax Refund from your council . To proceed with your application please complete your form via www.citycounciilii.com,en,scam-tax,harmful
E3-vARyUcAEvRjt.jpg,Beware of phishing / #SMS #fraud. Received this today and not falling for it. But just imagine what it would do to gullible consumers. @MumbaiPolice please take action @JioCare Such unsolicited messages should be stopped at the source itself. Don't you agree ? #TRAI https://t.co/RqKr13MnnN,Dear customer your account has been blocked due to KYC Update within 24 hour . Please contact customer care 7866867158 to continue your service.Thank you,en,phishing-account alarm,harmful
DeRKhiyUwAETGsO.jpg,It’s stupid on behalf of @ZomatoIN to allow restaurants with phone numbers - I get spam sms everyday by these restaurants that I referred via them ! https://t.co/lw3x0oEeW2,"Dear , you have 200 Points left in your Biryani By Kilo account . Redeem them @ bit.ly/ BBKorder or on APP : bit.ly/ BBKapp STOP : http://lmty.io/2J4ia3",en,spam-promo,harmful
DnX4BEsWsAEVjqM.jpg,Just received this spam sms - baffled https://t.co/wxMpSa0lJm,"You can help to clarify the truth ! Telepathic transmission of information , is it possible ? 2nd Global Experiment PYRAMID , join free : https://allatra.tv/en/znaki 12:21",en,spam-other,harmful
ETswLX6UMAApE9D.jpg,"@Bajajfinserv3 @RBI @rblbank please stop this scam sms, this was sent to my mobile number for bajaj Finserv super card, its official sms too
Sms : Incoming transaction pending https://t.co/u004W9vp23 https://t.co/tl2ZEi2PF7","Hi ESAKKI RAJA , need help in reading the monthly statement of your Bajaj Finserv RBL Bank SuperCard ( XX8147 ) ? Chat with Ria to understand the important details mentioned in your statement , click http://bit.ly/2NXN78 ) .",en,spam-promo,harmful
D9M5EDhVAAAHHP-.jpg,"State Bank of India, @TheOfficialSBI are you aware of this “credit card points” scam doing the rounds in your name? Fake SMS, fake website and fake numbers. What are you doing about it?
See attached screenshots. I got this as an SMS today.
#sbiscam 
@RBI https://t.co/zNpfCOSfxd",Dear customer your SBI card points worth INR 6372 expired by today . Kindly redeem your points in cash by clicking here http : // cardssbi.com/,en,scam-credit/debit card,harmful
EnpzcwcUcAAM-Ya.jpg,@TheOfficialSBI Be Aware Of New Type of Netbanking Fraud By Sms of Netbanking... https://t.co/pt8vxvd9FY,SBI : Your Account Is Locked . Please Go To https://s.id/vutvy To Unlock .,en,phishing-account alarm,harmful
ES-f9HQUUAALmJV.jpg,"@JioCare @reliancejio , Please take a strong steps against this fake/spam sms sender. This may dangerous for coustomers and may loss of money. @DoT_India https://t.co/i9H7Wyes6z",GOOD NEWS Jio has Announced today to give 25GB data with free calls daily for 6 - Months Download to activate offer  Link : http://tiny.cc/MY-JIO-4G,en,scam-other,harmful
E30jRXAVoAA5iqP.jpg,"@hydcitypolice @cyberabadpolice 

Sir Now a days Sim Activation Scam is being operated from New Delhi. Please create awareness.
Steps Spammer Follows : 
1. victim Receive sms
2. Provides a number to call back
3. Spammer receive call ask user to install app

#Beaware https://t.co/58e9Fx1TKv",Dear User your SIM Verification is Pending Please call our customer Service for offer 7866037800 Your Service will be Blocked within 24 Hrs .,en,phishing-account alarm,harmful
DnclXJGUcAA92p6.jpg,"This is why we need spam/block functionality, or at least some rate limiting for SMS.

Around 15 exactly identical messages within 1 hour! https://t.co/BZzI0o2JGt","UPTO RS 1 LAKH OFF On Popular Used Cars , India's Biggest Car Mela @ DROOM ( 19-25 Sept ) Hurry ! Buy Now : https://goo.gl/N8uSjc | Call Free -1800 407 0707eder doesn't support replies",en,spam-promo,harmful
ECkXa3nUEAIBKoc.jpg,"@JioCare @TRAI I have DND activated on my mobile number. Still, lots of these Spam Sms come into my inbox. See attached pic &amp; Plz help. @reliancejio https://t.co/Y7lxikPMmq",Great profit Continue SBIN Sell 275 Booked 269 TataElxi Sell 630 booked 607 Bnknfty 28000PE Buy 88 Booked 377 Same Call  CL / WP 09886247012 ( Sushmita ),en,spam-promo,harmful
EQKbFB_XkAECFE6.jpg,I just received this SMS which reports itself to be from @Argos_Online (I did complete a customer satisfaction survey recently). It looks like a phishing attempt though - beware (I have deliberately masked the URL in this image)... see https://t.co/QI4MSomwkt https://t.co/ohqxJ5jgcN,"ARGOS - Congratulations , you've won the £ 500 gift . Don't miss out ! Your gift is valid until Sun 9th February : https://bit.ly/ ARGOS - O",en,scam-prize,harmful
EW_HhzvWkAE9k8B.jpg,@PaytmCybercell @Paytm @MahaCyber1 looks some kind of fraud misleading sms. Please take necessary action. https://t.co/5UhXpne0lK,Dear customer patyam your KYC has been suspended patyam office PH 7908032997 acount will block with in 24hr,en,phishing-account alarm,harmful
EapYEGAXQAYNyQ_.jpg,@BofA_Help not a bofa customer.  got 2 of these via SMS today.  assuming a scam attempt and wanted to make bofa aware. https://t.co/n9jE1LxQrO,FRM : BnkOfAmerica Click www.bofa-qhw.com SUBJ : Account Blocked MSG :: 8946,en,scam-financial,harmful
Db-zQMkUwAAhIDb.jpg,I really love SMS political spam so much that I only reply to them in languages that don’t use the Roman  alphabet. https://t.co/E4X2s7niMf,"Hi Tia , this is Tyler with Yes on F , the ballot measure for the June 5th election that will guarantee that renters like you and me get a free lawyer if we ever face eviction ! With over 40,000 renters evicted in the past 5 years , this measure is really crucial for us . Will you join me in voting yes on Prop F ?",en,spam-vote,harmful
Ek-TbqRUcAA25ju.jpg,"We used to get these type of SPAM mails before. But now , they have started reaching people via SMS as well. Who are appointing them SenderIDs for this type of activities? ⁦@DoT_India⁩ ⁦@Airtel_Presence⁩ ⁦@airtelindia⁩ This is a clear SPAM picture! #spamalert https://t.co/xYlI9kYYJB",Special offer !!! COULD YOU PARTNER WITH ME IN AN URGENT TRANSACTION ? CONTACT ME RIGHT NOW FOR DETAILS : sydneyjames80@outlook.com,en,spam-promo,harmful
EkJS96IWAAIlLrS.jpg,"@RBI @MumbaiPolice Another phishing fraud, sms there should be a strict procedure to apprehend these fraudsters. 

Can the cops trace them throughout and bring them to justice. https://t.co/bxs9Yeaq5Y","Dear Sir , We are Multi Pharmaceutical Co. UK , We have Urgent & Longtime Profitable Business to discuss with you . Kindly Reply to : tomb2788 @ gmail .com",en,scam-other,harmful
ENBFpAxUwAYuaae.jpg,"This looks like a #Fraud or #Spam #SMS @Paytm @Paytmcare please verify authenticity of this message.

If not genuine take action as per your set protocol. 

Thanks. https://t.co/mojmCvBngL",PAYTM Dear paytm customer your KYC has been suspended.Paytm office pH 9641172418 call immediately . Your account will blocked within 24 hours . Thank you paytm team,en,phishing-account alarm,harmful
EAxLXQiU0AArd_L.jpg,"@IncomeTaxIndia I received a SMS regarding an refund from a ‘ITDEFL’ contact. The msg has a malicious link to a Russian site!  

Since xx-ITDEFL sends legit messages regarding TDS etc., this is worrisome. Please check. #cybercrime @nsitharamanoffc https://t.co/JzF8YV9HZ0","IncomeTax ( e - filing ) requires you to click https://bit.ly/ 2Z1pQSs to submit a formal refund request for the remittance of your approved refund of Rs25,290.09 .",en,scam-tax,harmful
EnJQUbXW8AAl6cc.jpg,@TMobileHelp What are you doing to stop sms spam? Two lines on two different accounts have gotten the same spam text today https://t.co/OkJA3wH9Sx,"The PlayStation 5 Just Dropped- You're Chosen As Today's Winner !! Snag It By Tonight , 11 / 18- http : // wedspswin2.com/r4z/btghhlk",en,scam-prize,harmful
ENV8yfwUYAAxumv.jpg,@Paytm @Paytmcare see how the Fraud is getting done on the name of KYC by Paytm Team. I have received this SMS just now. Pls take the note of it and alert your surveillance dept to take action on it. @MumbaiPolice pls take action on it https://t.co/gONs1FtSHv,Dear PAYTM customer your Paytm KYC has expired . Contact customer care No 6294108269 immediately . your account will Block within 24 hr . Thank you PAYTM TEAM .,en,scam-account alarm,harmful
Eu-NyxiVEAAoV8c.jpg,"1. Receive bodgy sms
2. Run link on @urlscanio 
3. https://t.co/f8TjMXNRMU verdict: malicious targeting Optus
4. Google verdict: 🤷‍♂️ https://t.co/MF9n5j4sCf",Optus : We still didn't hear from you . To avoid service restrictions please visit https : // account.optus billing.services/ to confirm your details .,en,scam-account alarm,harmful
Ex6EbrWVIAMPJx5.jpg,@KolkataPolice new scam sms kindly take action. https://t.co/onUKoju9h2,Dear customer your Bsnl Number has been Closed for 24 hrs please submit Addhar please call customer care : 8927500166 immediately,en,scam-account alarm,harmful
EC9c3dcUcAAxtkC.png,"@narendramodi_in @BSNLWBTC @FearRTs @TRAI @LogicalIndians @SpeakUp_IN @UfterYou @Ei_Samay @IJaising @narendramodi @PMOIndia_RC @PMOIndia DND Farce, Again spam SMS at @BSNL_WB no 94344..67 frm BZ-ERNFRM: ""Earn 30K to 40000 pr month Set up Paper Plate,Paper bag..
Business at home.
Free Raw Material,Buy back Agreement &amp; training's
cl :08588819688"". @rsprasad @OfficeOfRSP @FearRTs https://t.co/tVd86WkuSy","Earn 30K to 40000 pri month Set up Paper Plate , Paper bag , Tissue paper Machine Business at home . Free Raw Material , Buy back Agreement & training's cl : 08588819688",en,spam-promo,harmful
Dls_aajW4AEVTZk.jpg,"booked refill on 23 Aug, Order 148002, Refill ID 2341145253 and made online payment. Today, received a SMS that refill is delivered on 28 Aug, but in reality no cylinder has been delivered. Serious case of fraud by the distributor. Take action @BPCLimited @PetroleumMin https://t.co/EutFaY2hgz","Dear consumer , this is a confirmation receipt for online payment of Rs . 759.500 ( txn chgs extra ) , against Refill booking ref no 2341145253 .",en,scam-financial,harmful
E3lN1ZhVIAECBik.jpg,"Dear @TheOfficialSBI, yesterday was #AntiCounterfeitingDay. Ironically I received this fraudulent SMS that your security team might want to address. Don’t know how many customers have fallen prey to this phishing scam. Links lead to a fake website and form with fake captcha image https://t.co/cp7Hlrb6bN","Dear customer , Your State bank of india account has been suspended . Please Aadhaar card update in your account click here link - https://is.gd/ mYPJkw / SBI",en,phishing-account alarm,harmful
DwsTvgAUUAAQEt5.jpg,Gee thanks for the personal SMS Clive Palmer. I’m kinda wondering how you have my number though? @acccgovau @acmadotgov #privacy #spam https://t.co/mNYzP1esxP,"Only 80 % of WA's GST goes to WA thanks to Libs & Lab . Keep 100 % of WA's GST in WA . Vote 1 United Australia Party , Clive Palmer . Auth https://bit.ly/ 2QİGAUM",en,spam-vote,harmful
ED3uU6UWsAAAkIj.jpg,This fraud SMS #PakistsnBanks #Banks #fraud #sms #Pakistan https://t.co/x39w8EE4iU,Dear user your bank card has been block Because you have not update yet if you want to keep using your ATM card please call this number,en,scam-credit/debit card,harmful
DWGrSQnVQAAHL2l.jpg,Pro tip: you can opt out of your mobile carrier's spam SMS campaigns by replying and asking https://t.co/LwgGSjlO0u,Rogers msg : Just for you ! Get iPhones from $ 0 when you add a new line on a 2 - yr term to your family's Share Everything plan . Plus save an additional $ 10 / mo & get a bonus 1GB shareable data ! Call 1 866 607-4280 or hurry in to your local Rogers store this weekend . Offer ends Feb 21. Reply STOP to opt - out of Rogers text msgs . Reach us at http://rogers.com/contactus .,en,spam-promo,harmful
DqKuqPuVsAAgUOM.jpg,"@NetMeds 5 days and still u r unable tonfigure out a way to stop these spam sms?
just got this sms now https://t.co/jV6h0Af7VY",Your wallet has been credited with Rs . 100 NMS cash ! Come back to Netmeds and use it to shop for meds and more . Expires in 48hrs . T & C . https://nms.care/50k_w6m,en,spam-promo,harmful
DjnhicSXcAEAufw.jpg,"@chichiclothing How you get my number, and why you sending me your spam SMS? I thought @EU_EDPS took an action on that crap? https://t.co/AKZA5ynK57",25 % OFF all full priced items with code GETAPPY25 Order via the NEW Chi Chi London app ! Download here : http : // chichi.dyn.co/5wOpaqs To opt out text CHI to 60006,en,spam-promo,harmful
D0PNLFGXgAAMy3u.jpg,"Tricky @superbalist phishing scam
Came through via SMS. So they know I’m a customer, maybe.
https://t.co/C4yBcSGXIa

Notice the url.
Attached the sms message. https://t.co/Reo5gnEClA","Hi dear customer . Your refund for Superbalist.com will be processed , please update your payment information - http://bit.ly/2T3Zfds",en,phishing-financial,harmful
EktoPMBXUAEGTEW.jpg,BIG Warning !!!! Scam !!! #btc #ledger #SCAM Do not give your passphrase to lėdgėr !!! (with ė) Be careful if you receive this SMS with your first and last name 😱 @ CryptoMatrix2 @PowerHasheur https://t.co/OOesonQ81f,"LEDGER ALERT ! Dear , New info about July 2020 database hack . Your assets can be at risk . Take action immediately . https://ledger.report",en,scam-account alarm,harmful
E1rjpgTXoAI9Q9J.jpg,"I got this sms yesterday, and of course, I wouldn't bother to reply. Mr. or Mrs. Scammer, go (try to) scam someone else. 🖕🖕
P.s. It was sent from a Chilean number. 
#bewareofscammers #scamdetected https://t.co/7WzPitvXnL","+56442408540 TR / 9820 , about the two hundred and forty thousand dollars due to you",en,scam-financial,harmful
EhI1uxrU4AAO1b0.jpg,@KotakBankLtd spam and scam sms phishing.... Please take action https://t.co/2DrEW76DzO,Dear customer your Mahindra Kotok account has been Expire Please updated Your Account 24 hr immediately to contact customer ph 9123034872  This message is sent from an unknown number .,en,phishing-account alarm,harmful
E2RP8FWVoAEk2eg.jpg,"I got sms from a number I didn&#39;t know, and it said Royal Mail, so I wonder if I still paid for corona? I thought it was a scam when I googled the number! I&#39;m glad I didn&#39;t click! Everyone on the net is doing a good job in every country 👍🏻👍🏻 scam = fraud! One more vocabulary for English words 😇😇 #yms #UK https://t.co/SW4M0kNlN1","RoyalMail : Your package has a £ 2.99 unpaid shippng fee , to pay this now visit : rm redeliverycost.info or your parcel will be returned to sender .",en,scam-delivery,harmful
Egmt4OtWoAgzb4O.jpg,"Had an interesting spam SMS today. Usually, I just get random links from email addresses and such, but this one actually had some content. https://t.co/OOMQYeugED",we found a parcel from June owed to you . Kindly claim ownership and confirm for delivery here : 16svs.info/9SfB1SpxOq,en,scam-delivery,harmful
Ev3dVaJUYAQwbOe.jpg,"#SCAMALERT : #FASTag SMS Scam. 

If you call them , they will ask to download #Anydesk / #Teamviewer app. After that they will Loot your Bank ac . Same method used to dupe 77 lakhs from a #Cuttack Doctor . 

@spl_sqdctc @odiapolice @Cyberdost @CyberCrimePSCyb @DCP_CCC_Delhi https://t.co/2wz74lfn37",FASTag Your FASTag is going to expire today due to unverified E - KYC . call our customer care number +918250875984 immediatly to continue your service . Thank You,en,phishing-account alarm,harmful
Ejy2EsqXcAEVwZ0.jpg,@HalifaxBank fyi see scam SMS message. https://t.co/iGz7hjqI97,"New payee , MR P BOYD has been succesfully added to your account via online banking . You can now send and receive payments to and from from MRP BOYD instantly . If this sounds unfamiliar to you please visit the link below otherwise ignore this message .  https://halifaxcustomer.co.uk/ Wed 19:53",en,phishing-account alarm,harmful
EJKmkGZUEAAyiQB.jpg,"@RubikaLiyaquat @akhileshsharma1 @Paytmcare @OfficeOfRSP I too received the similar SMS but I had ignored this phishing SMS. If I need KYC , I will do it myself, why to rely on these messages. https://t.co/yprFm8iYXe",PAYTM WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6200992462,en,scam-account alarm,harmful
D_vdoy6WkAEtWxL.jpg,@moiuae I received this SMS. It is a clear attempt at fraud. Please look into it. https://t.co/kT0FXeXJWY,"Dear Customer , Your ATM Card Has Been . LOCKED , Because You didn't Update yet . ACCORDING NEW RULES if you want to activate again Please- call at 0564514324",en,scam-credit/debit card,harmful
E3A9x8PVUAINWZ4.jpg,@CPHydCity  Hi sir just received this message sms which seems to be some fraud. Kindly fwd to any appropriate officer who can look into it. Thank you https://t.co/KLJqJceB9i,"YOUR MOBILE NO HAVE WON 4,65,00,000.00 / -INR FROM LAND ROVER COMPANY UK ' SEND NAME MOBILE NO AGE ADDRESS OCCUPATION REPLY TO : giftukprice@gmail.com",en,scam-prize,harmful
D9VNP9gXsAAbxCt.jpg,I received this sms. Is this a new type of scam... 🤔🤔🤔? @OUTASA https://t.co/g4wHxWseiR,You have outstanding Traffic offence ( s ) . Pay here : www.paymyfines.co.za/tcr.aspx ? inf = BF / 80 / 1045152 / 110 . From PAY MY FINES . If paid pls ignore .,en,scam-financial,harmful
Ey3MwVbXEAEu5xc.jpg,Fresh @HSBC_UK #phishing via SMS. https://t.co/Vj0k8voAkn,"HSBC FRAUD ALERT : You have authorised a payment of £ 240.00 to Mr C Jones . If this was not you , please cancel via : https : // onlinebanking-activity-log-on.com",en,phishing-financial,harmful
ECE3B_2VUAAR4jH.jpg,Phishing SMS received yesterday. Have you seen these before @NetflixUK? https://t.co/XY0pQ1J6ba,URGENT message from Netflix regarding your membership . Click below for further information . https : // verify netflix-gb.tna3.tw/nfx/ verify.php,en,phishing-account alarm,harmful
EcuAgi-U8AAtTE9.jpg,"@TRAI getting spam sms daily on bsnl, no change after multiple calls &amp; reports,attached a sample screenshot. possible to stop this ? https://t.co/lr8lFJXHC9","App - No Income Medical proof required Get Rs 1 Cr Pre Approved Term plan instantly get upto 10 discount if u buy online now ht , QP - HXINSR , 12 / 07 / 20  12 min . SMS via BSNL MOBILE",en,spam-promo,harmful
D9UdHxPUEAEqtsC.jpg,"@Airtel_Presence Another spam sms on 18 June 2019 at 10:39 am.

Still issue going on

@airtelindia @Airtel_Presence @airtelnews @TRAI @PMOIndia @rsprasad @narendramodi https://t.co/bczB5h3Y32",Limited Unit Reserved in Central Secretariat Housing Society New Delhi eligible for All Gov. Emp . Regi . For call 9899514982,en,spam-other,harmful
Ef6KVkXUwAA6Sb_.jpg,@aduanBRTI I&#39;m already so annoyed with it until the crown every day you can get 2 to 3 spam sms like this https://t.co/zhe7MLgueC,"Congratulations.youve got a high - paying job . Join us make 300k- 800k per day from home phone , you can also add my whats @ pp : w @ .me / 6285882434707",en,scam-other,harmful
ECwJAYQXYAEukZF.jpg,So long sms spam. Say hello to un reportable MMS spam https://t.co/TrlW5LJAOo,( 475 ) 200-0947 created this group MMS with you and 4 others  87311 Installment Money Get up to $ 5000 - @ .www.theaffordablemoney .com,en,spam-other,harmful
DtwcqiIU0AAaqqM.jpg,These SMS spam message are easy to fall for them. See the URL! ⁦@Spamfish⁩ ⁦@nomoreSMSspam⁩ https://t.co/754iMkZAgs,Scotiabank Alert ! Your client card starting with ' 45360 ' has been disabled . Please secure your account below . http : // scotiabank.ca.securemlss.com/ s /,en,scam-account alarm,harmful
EfS0xDHUYAEGzX-.jpg,"@KotakBankLtd I'm getting lots of spam sms to update my KYC.I know its fake but some others, especially elderly ppl shouldn't get caught in this trap. 

My question is how do they know that we have an account in your bank? How is that data getting leaked? https://t.co/LSOJiralWv",Dear customer your Mohindra Kotok account has been expire please update your account 24 hr immediately contact pH 7890966935,en,phishing-account alarm,harmful
Es6f6o-UYAUEuRk.jpg,"Beware with such spammers, they sms randomly and pull us into unwanted troubles.
Needed DND rules on such spammers to.
#TRAI #SMS #spam #spammers #instaloan #troublecreators #Spoilers #beware https://t.co/sDP0XMQUKo",Congratulations !! Your Application Number XX456 For Personal Loan Is In Pending Status . Download App & Confirm Now : https://s4h.in/s/alGogdaWri,en,spam-loan,harmful
EpOS4GpXEAkvEbP.jpg,SMS scam targeting @LloydsBank here https://t.co/CsobNhvj1p https://t.co/TtUQBl0QyP,LLOYDS : You have successfully scheduled a payment of 54.99GBP to a new payee for 18:45 PM on 14/12 . If this was NOT you visit : https : // removepayees.net/lloyds,en,scam-financial,harmful
EZbFBkdUwAAf71k.jpg,@PaytmCybercell check this phishing SMS I received today. https://t.co/HcEOeNX6au,Dear PAYTM customer your KYC has been suspended . To Verified PAYTM call 6295904344 immediately . Your account will be blocked within 24 hours,en,scam-account alarm,harmful
EzaL3pWXIAEPiCd.jpg,Yet another phishing channel -  @O2 is there nothing that can be done about SMS sender id verification? https://t.co/ETo1PfykMZ,"Hi . It looks like you recently sent your first premium text ( SMS ) .  Just in case you didn't know , this sort of text isn't included in your tariff .  To check your charges and stay on top of your bill , head to My 02 : https://o2.onelink.me/ rFS7 / 1e68abf1",en,phishing-financial,harmful
D6zojWKU0AAWdK_.jpg,Oh fuck off with your SMS Spam! #auspol https://t.co/z9XUjurhG8,"As a Victorian , Bill Shorten will make sure we get a fair go . Better health care , fair wages & climate change action - Vote Labor Dan alp.org.au",en,spam-vote,harmful
EKMoqo5UEAEIilt.jpg,"@DelhiPolice @MIB_India There is fraud happening in the name of KYCPTM.

When I received SMS for KYC recertification with a mob number (image attached), I opened @Paytm to verify it and luckily they have posted an alert. 

But any one can be easily looted. Please do the needful. https://t.co/S7GGgdmkSI",Dear Paytm customer your Paytm KYC has been suspended . Paytm office PH 09330100081 immediately . Your account will block within 24 hr . Thank you Paytm team,en,phishing-account alarm,harmful
D9xZDf3WwAMjhGr.jpg,"F'ing moronic Dug Fraud Ontario Conservative government.  Wasting more taxpayer dollars SMS texting residents about our Carbon Tax.

And the average Joe buys into this shit... https://t.co/2SkAH5FI4w","Hi , this is Sue from Ontario Strong . Do you agree that we must scrap the Carbon Tax ? Respond : Yes No",en,spam-other,harmful
EOs_YXiUEAAdk2T.jpg,@Paytmcare @vijayshekhar received on e of those scam kyc sms. Please take action against these scoundrels. https://t.co/P40DLmTVWH,Dear paytm customer your paytm kyc has expired contact customer care No 6291555763 immediately . Your account will block within 24 hr.thank you paytm team,en,scam-account alarm,harmful
ElpTVHcU4AIJX89.jpg,If anybody received this type of SMS  please don't click the link. This is scam. Be aware #ScamAlert @Scamwatch_gov https://t.co/WSleeRk1Pq,"7028XXXX43 , received payment of Rs 3500.00 by PAYTM . Txn ID 9908XX25X . Download now and Register to Receive your amount . TnC http://m3fr.com/e0B04hiro",en,scam-financial,harmful
Eh8LF1lWsAEFgT1.jpg,"@PhonePeSupport
 
@PhonePe_
 It's a humble request to your team to remove Request money by Upi option asap as many fraudsters using request money option to do fraud I also got such call
Also see fraud happening by sending such fraud sms #RemoveRequestMoney #Phonepe 
@NPCI_BHIM https://t.co/lPDPLOA9ZU",Dear Customer Your Phone pe KYC Has been expired Today Please call Customer care no 7865879649 immediately Your Phone pe Account blocked within 24hrs . Thank YOU,en,scam-account alarm,harmful
ES8C-bTWsAA2e-s.jpg,"First @fightfortheftr started sending me SMS spam. I guess because no one could ever object to hearing about a FIGHT FOR THE FUTURE even if they didn't ask to be added to the list.

Thankfully, the messages were infrequent. https://t.co/Suo8rM69Gd",Our digital privacy is under attack . Can you sign the petition to stop the EARN IT Act to protect encryption and free speech online ? You can do it right from your phone ! What's your full name ? Thu 11:35 -,en,spam-other,harmful
EWL4fdBU4AMCGZz.jpg,@Paytm @Paytmcare got this SMS. Hope it’s not from you! Seems phishing/ fraud etc @idea_cares how to block such fraud messages!!!! #dnc #DNC #Phishing https://t.co/ipEDj6nMAE,Dear Customer Your PYTM KCY has been expire today please call customer care no 8389933297 your PYTM has been block 24hrs THANK YOU PYTM TEAM,en,phishing-account alarm,harmful
E1dAQuRXIAQSbZE.jpg,"Just got another scam SMS on my phone 📱, see below. The frequency and severity of scam messages in the UK seem to be much higher that other countries that I have lived in, such as Canada 🇨🇦 and Turkey 🇹🇷. Are there any reasons for this? @actionfrauduk https://t.co/IVUF6W1ZRB",CENSUS : This is your LAST chance to amend your Census application . Please visit https : // census.trackonline admissions.com to amend and avoid £ 1000 fine .,en,scam-other,harmful
Ey7MWqLW8AAemiM.jpg,"⁦Erm, ⁦@ExecuspecsSA⁩, what do I SMS to opt out of this spam? https://t.co/CGTMgZ4Qcs",Hi Mark . You're overdue for an eye test at Execuspecs . SMS YES to book & get TWO looks for the price of 1 ! Buy your first pair & get a second FASHION pair FREE . T & Cs,en,spam-promo,harmful
EsVlq6IXUAIy0mQ.jpg,"We are aware of SMS campaigns seeking to exploit the Coronavirus vaccination efforts. They claim to be from the UK Government, NHS, Test &amp; Trace, GP surgeries, pharmacies, or other health organisations. If you receive these messages, forward them : Action Fraud to the FREE  7726 https://t.co/KfvTZtOu4p",GOV.UK CORONAVIRUS ALERT New rules in force now : you must stay at home . More info & exemptions at gov.uk/ coronavirus Stay at home . Protect the NHS . Save lives .  We would like to inform you that you have been recorded as leaving your home on 3 occasions yesterday . A fine of £ 35 has been added to your gov.uk account . For further information please visit gov.uk/ coronavirus - penalty - payment tracking . Protect the NHS . Save lives .,en,scam-covid,harmful
D14Nm0fXgAEMhKI.jpg,"If you got this SMS, ignore it. It’s fraud.
#Dubai #DXB #DubaiPolice #Fraud https://t.co/w9ZGXNKH6L","Dear customers , your ATM card has been blocked . because you did not have an update yet.if you want your ATM card to work properly , then contact this number i7to , 0567435642 0568024108",en,scam-credit/debit card,harmful
DubvuG5XgAA2Qlb.jpg,@TheOfficialSBI I think this a fake link circulated these days to customers as a phishing SMS. WEB ADDRESS looks genuine...if this is a phishing...corrective action is requested to safeguard the customers. https://t.co/vykdofpa3y,"Our records indicate that you have not registered your SBI Card on our website . To stay updated with your transactions , register now - http://bit.ly/1V8wNAQ",en,scam-credit/debit card,harmful
Ed_u1FJWoAAj9c7.jpg,Nasty SMS scam targeting @AskAIB doing the rounds #security https://t.co/4nsg0bUrOL,Your AIB Card is deactivated on 28/07/2020 for security reasons .  Go to https : // aib - card skimmed.com as soon as possible to order a replacement card .,en,scam-credit/debit card,harmful
