image_name,tweet_translation,sms_translation,sms_language,topic_label
Enp3EXhUUAAi9XA.png,"This bastard @StudyEuropeNet is spamming my ZERO DNC @ViVodaidea number using @airtelindia. WHAT ACTION WAS TAKEN ON MY 1ST COMPLAINT? @DoT_India @TRAI @rsprasad STOP THIS NONSENSE SPAMMING IMMEDIATELY. SHOW SOME RESPECT TO SUBSCRIBER'S RIGHT TO PRIVACY from DNC, PERIOD. https://t.co/UgMMzVhA8H",The EHEVE 2020 webinar has begun ! Log in to know about Studying in Europe . 25 - 27 Nov ! Join Studio A : bit.ly/ 25 Nov_StudioA & Studio B : bit.ly/25 Nov_StudioB,en,spam-promo
EqxDS3JVgAAGAvA.jpg,"@CCICPolri Don&#39;t talk about digital footprints first, this is spam, fraud, etc., brush it off first! Just taking care of others https://t.co/rCC8ynwZPr",Your +1000 PULSA COIN Customer Today Hasn&#39;t Been Collected? IMMEDIATELY call * 500 * 42 # and choose 1 YES to take it. Can Exchange Credit / Data. It&#39;s a shame if it&#39;s scorched.,id,spam-promo
D6jTdlOUwAAVsC4.jpg,@adeychin sms spam at least &quot;congratulations you got 100 million&quot; this is me like this 😂 https://t.co/62Sc1FQMNa,"Vicky, how are you, I miss you, I ... michat.sg/s/r4fin Fri 21.10 to TELKOMSEL",id,spam-other
ExtD1a9WQAEfqqr.jpg,"#Good morning! Received a text message that my current debit card has expired, but I don&#39;t have an account with @ABNAMRO. #smishing, #scam, #scam, #fraud, #phishing https://t.co/CgNexW0lDP",[ ABN AMRO ] : Your current debit card will expire before use . Request the renewed debit card for free now and prevent blockage via: https://bit.do/67-Abn-Amro-NL,nl,scam-credit/debit card
E0rpU1eVkAEoD75.jpg,⁦@Airtel_Presence⁩ ⁦@airtelindia⁩  we should stop such spam and fraud SMS. You should have filters to identify the content https://t.co/MiIMK0K3E7,"YOUR NUMBER HAS WON 9OLAKH RUPEES FROM COCA COLA COMPANY U.K SEND YOUR NAME , MOBILE NUMBER , AGE , SEX , BANK DETAILS AND ADDRESS VIA : cocacolaclaimcentr@hotmail.co m",en,scam-prize
EifAaE8U0AASx04.jpg,This morning&#39;s spam SMS (always) brought to you by @IndosatOoredoo https://t.co/jOOGR8MvYo,"Hi Indosat Friends, Special Promo For you, you can get DOUBLE BONUS if you refill your number tomorrow, you know. Yukss, don&#39;t miss it.",id,spam-promo
EqNlwwOXMAEl9A5.jpg,Another 4 letter .info sequence used for SMS phishing....@Afilias @Namecheap https://t.co/Mk4TPuZlWl,"20 Xmas special for AT & T clients - previous iPads given away to make space for the new Pro 2021 iPads . 52 units left , JOHN : n9fsv.info/atYK",en,spam-promo
EHOEz-PU8AAdR26.jpg,@aduanBRTI please follow up on the following spam SMS. Thank you https://t.co/wzsUjyBNsn,SHOPEE INDONESIA Congratulations No. You are Officially Registered 2nd Draw From SHOPEE Rp. 175 million PIN ( J7K2B59 ) For prize info click ; www.pt shopee549.blogspot.com,id,scam-prize
EwixE4kXIAoOYRO.jpg,Think I've just had a Smish SMS @PayPal so just letting you know #fraud #paypal #fraudtext https://t.co/0hYstYp1t4,PayPal : We have limited your account due to safety concerns . Please visit https : // paypal-user-id936.com before we are forced to suspend services .,en,phishing-account alarm
Eyb03IhVEAItGJ3.jpg,"I am receiving SMS spam from +918003094199.
The person(s) holding this number have stolen my identity &amp; financial data. https://t.co/opPYdkwcPE",MSME Business loan Approved ! Your Application No - CB348 / RW58R747 / HS5471 Has Been Approved Please Check The Status - https://bit.ly/3czJ1A2,en,spam-loan
EngT9s1UcAAQQbU.jpg,"@KotakBankLtd It seems scammer's are behind your Customers for fraud..

We have received 2 SMS's on 12th Nov and again Today i.e. 23 Nov from two different source with Link that requires all info to hack anyone's account.

Kindly look into this.
@udaykotak @RBI 
#SMSscam https://t.co/NULoIvIPab",Dear customer your Kotak credit card points worth INR 9870 expired by tomorrow . Kindly redeem your points in cash by click here https://bit.ly/21Pwxcq,en,scam-credit/debit card
Ejo1i1-VgAAfHuN.jpg,"@aduanBRTI Good Afternoon Sir/Madam, please allow me to report SMS Spam as follows, Name and No. The recipient&#39;s cellphone (the Reporting Party) according to the information via the previous DM. Thank you. https://t.co/F52LAxKDQm","It&#39;s easy to get J4ckpot at Rgopker bit.do/RgoPker Play 4duQ, Blackjack, Three Kings, Baccarat T063L Taiwan, Live 12Ball, Sbobet, SLOT G4ME, pker. Grab the Profits!",id,spam-promo
DyoGZaxVYAAPur2.jpg,@aduanBRTI please spam this sms sir.. its very annoying https://t.co/x0Ca4IScWs,"WANT TO SOLVE PROBLEMS LIKE; 1. In debt 2. Household expenses 3. Unrealized income, etc. www.smartcard577.blogspo t.com wa / 085399642969",id,spam-promo
E5CrAavVEAElM7G.jpg,@TheOfficialSBI  Received a sample phishing attack SMS. https://t.co/6Dpq9CUjau,Dear customer your SBI Net Banking account has been blocked please check your A / C details click here to login your net banking https://bit.ly/3qySfD3,en,phishing-account alarm
DnC-RkzXsAAA27Q.jpg,"@Orange_conseil @Orange_France @CNIL Complaints on 05.31.18, 08.10.18, 09.14.18, for SMS spam (Orange advertising). I am always told &quot;we are sorry&quot;. Or how to take his clients for fools. Bye bye Orange! One customer less. https://t.co/oLPYNWftzj","Good Orange plan, +300 unlimited newspapers on ePresse on tablet / mobile, € 1 / month for 3 months then € 9.99 without commitment bit.ly/2p1XvAn STOP to stop",fr,spam-promo
Dg8qMUuUcAIsj5R.jpg,"Often get sms like this. If it is a married couple who may not know about SMS spam, the household can be disrupted. It seems that I never top up my credit at the pulse counter. Can it be done if Telkomsel sells customer data? @Telkomsel https://t.co/URoUUn5O6r","It&#39;s been a long time I haven&#39;t heard your voice, please call me here 08091401030. no sex and sara",id,spam-other
El8wpdNUcAAmhmj.jpg,"@aduanBRTI sir, I got a lot of spam &amp; fraud sms, please follow up, sir. Thanks.. https://t.co/mdK0bGIcb2","Free chips up to 10.5 Billion in SLOTG4MES Play CEM3, Live36ball, T063L China Pker, BI4ckJ4CK, Dominoes, Three Kings, SBOB3T, Baccarat! At Rgopker bit.do/RgoPker",id,spam-gamble
EU_AM0pUwAEixay.jpg,@DCP_CCC_Delhi Receiving such sms these days..looking like some online scam... https://t.co/7oi7ZBr8x2,"Congratulation , Your 9509XXXX34 is selected for Rs 2000.00 directly in your Account . Register now to use it TnC  http://m4sg.com / Ippjnnliqhp",en,scam-prize
E33swshWEAM4yI0.jpg,"Phishing sms campaign of @BankRuralvia. If the bank provides me with a contact method, I can provide the message. https://t.co/X4W165AXLk","Ruralvia: Your Access is temporarily blocked. To activate your account, you can access safely from: ht rur",es,phishing-account alarm
Ed71LaTUcAI6HdH.jpg,@TRAI @rsprasad @DoT_India Started getting spam sms from mobile numbers since last 2 days even though I’m on DND. How are they able to spam users? I have not signed up for these. Please look into this. Serious privacy issue. Is this legal? #privacy #spam https://t.co/750RTG2GAx,"Congrats Dear , Your A / C XXXX6971 can be credited with Rs 500000. Verify your Email to Receive your amount . T & C http://xq3i.com/HWAHLNLKYQLLN",en,scam-financial
E4e8xtVVgAIQaQG.jpg,"Just got an SMS text message saying you won the Amazon Raffle for this month (or came in 2nd place)? No congrats for you, my friend. It's a scam. Here's the scoop on what's going on: https://t.co/KUEPBF2JSA #amazon #scams #phishing #lottery #raffle https://t.co/20YBJqqHbH","Amazon : Congratulations Yovanny , you came 2nd in March's Amazon pods raffle ! Follow this link to : b4grs.info/AtLos7tVix Apr 30 , 9:07 PM",en,scam-prize
EdwISCaXgAERh9I.jpg,@PaytmCybercell @Paytm @PaytmMoney @PaytmBank  today i got sms which seems spam and online fraud. Kindly take action immediately. @KolkataPolice @PuneCityPolice @MahaCyber1 https://t.co/ChV3Xjy0ZM,"Dear Customer , Your PTAM KYC has been expired . To Verified KYC call 8388910161 immediately your account will not be work within 24 hrs . Thank you  This message is sent from an unknown number .",en,scam-account alarm
Ehs2LVRXYAA1A2u.jpg,"@PhonePeSupport @PhonePe_ @phonepe_safety 
Hello PhonePe,
I have received this SMS today. Seems like fraud SMS. Kindly look into it. https://t.co/lJF0I7k01w",Dear Customer Your PhonePe KYC Has been expired Today Please call Customer care no 7001362021 immediately Your PhonePe Account blocked within 24hrs . Thank YOU,en,scam-account alarm
EslhzXxW4AAAKQb.jpg,@Cambswater can you confirm this is phishing? I will report it as such through android (SMS at the bottom of the image) https://t.co/15fGZCG1pR,Your Cambridge Water E - bill is heading your way . Find out more here https://www.endx.io/GEqlXwc 2 min,en,scam-financial
EViTSKiUEAAWhPm.jpg,"@Swamy39  Sirji, Farmers are receiving this message but INR. 2000 is not credited to their  bank account.Only SMS is sent At this  difficult time seems like some people are looting and diverting funds allocated for FARMERS. Pls_ look in to this possible scam. https://t.co/oTjVO8Se9N","Dear Farmer , We care for you . During these difficult times , in order to provide financial support to your family , an amount of Rs 2000 under PM KISAN scheme , has been credited in your bank account by Government of India . Your Narendra Modi",en,scam-financial
Elb95BWWMAgEFie.jpg,"@ledger I'm being targeted by hackers who stole Ledger's database.
I have received several sms to my personal number with my name and surname, asking me to update the ledger because my funds are at risk (poor scam attempt) https://t.co/1uXlG0POEc",Please visit https://ledger.legal website and update Ledger firmware as the previous one has a bug with the risk of losing assets,en,scam-account alarm
Edw_eirUwAA3Tt4.jpg,"TrueID, this is an app that can&#39;t send Push Notifications, it has to be sent as an SMS, so press report spam https://t.co/QqP2iW0ZfT","Weddings for the poor from Beer Phrom Phong Free listening, no internet fees, click bit.ly/39fUjHk",th,spam-promo
EPFUqclUUAANgiv.jpg,"@Telkomsel please help, I received a message like this when there were still many telephone packages, SMS packages, and internet packages. Plsss don&#39;t spam https://t.co/4WGXzoO7zC","5111 Your credit is not enough . Activate Emergency Package 750MB, 75 min Tsel, 30 SMS Tsel Rp7k valid for 2 days. Payment when top up. Reply YES if you agree or call *500*5#",id,spam-promo
EuitknnXUAQkJyN.jpg,"@ScotiaColpatria There are several phishing attempts that are reaching me by sms, with links to pages that look like the originals. So that they prevent their clients and do something legally against those who usurp their image https://t.co/HG8DFCtt5M",Dear Client: Scottiabank - Colpattria notifies you that due to recent changes in our platform you must update your data at the following link: bitly 37k37u.com,es,phishing-account alarm
EJ0vrh-XYAA8zr3.jpg,@Rabobank another phishing sms… https://t.co/8idOq5AsBi,Rabobank : Your current debit card will expire before use . Request the renewed debit card now completely free of charge and prevent blockage via: www.wereldpas-service.nl,nl,scam-credit/debit card
EH9rhFiXYAAQ1AN.jpg,"Wow, an SMS received by the name of @Cajamar with an attempted fraud where I do not paint anything with them. If you see an SMS like this, DO NOT fall. It is PHISHING. @policia https://t.co/VeOjzjNsvT",Caja Rural: We need you to verify your account by entering your credentials and SMS verification http: // Cuenta-cajarural.com,es,phishing-account alarm
Eyiyh6VWEAg1cc-.jpg,"@UniCredit_IT I report receipt of this sms, I think it&#39;s spam because I don&#39;t have an account of your own 😅 https://t.co/W4RpeuaR3J","Safe system An authorization to spend € 251.78 has been requested if you have not done it, follow the following link https: // accunc.me/unicredit/",it,scam-financial
EyG7uffUYAQLr9n.jpg,@SuprDaily would u be kind enough to STOP spamming in sms inbox! #suprdaily #spam https://t.co/qIJTIOrJ5v,"Dear Supr Customer , you have Rs . 100.00 Supr Credits remaining , out of which Rs . 100.00 Supr Credits will expire on 04-04-2021 . Supr Credits can be used to purchase a wide variety of groceries on the app . Please utilise your Supr Credits before they expire ! - Supr Daily",en,spam-promo
EcfXDygX0AY7EmH.jpg,"Another SMS from 01Correos ,,,, phishing 👊🖕 https://t.co/ZUTCIB81XW",Amazon has been trying to contact you regarding the prize (70533) you won in the June Giveaway. You - article: 8zs.co/ GATg1,es,scam-prize
DdT2dWkXkAADSre.jpg,"@ICICIBank_Care Never applied for ICICI credit card, received an SMS saying you'll get the card in 7 days. Seems like your back end Team is doing fraud with Customer data. Please check the screenshot. https://t.co/ypcVZFEwsw","Dear Customer , your ICICI Bank Credit Card Application 18050800596 is under process . The final status will be communicated to you within 15 days .",en,scam-credit/debit card
EbfXvxYUEAIzKva.jpg,"The most bgsd bonus, the purchase is applied to him, the bonus is not enough, it applies for 1 day with him, spam sms pulak 😂😂😂 https://t.co/DpPWnNy3qU","LAST DAY ! Come on, top up 50k credits at MYTELKOMSEL and get 75k (including 25k credit for fellow Telkomsel numbers for 1 day) only until 27 Jun20, SKB. Buy at tsel.me/pls",id,spam-promo
DzNaCM_VsAIGWe5.jpg,"This @Telkomsel just opened the seal, immediately got a spam sms https://t.co/5TQxhUxBNR","Facial Hny Rp. 42,500 . Disc 30% Treatment + 15% Cream &amp; Free Consultation. Exchange sms at Reta Beauty Clinic Jl. Diponogoro 35 , Kudus bit.ly/retacinc S &amp; K.Info * 606 #",id,spam-promo
EWyKlyhX0AAJ_FL.jpg,@HSBC_UK I recently recieved this text. Definitely an attempt as SMS phishing. https://t.co/g3EsCONQkg,"Your HSBC account has been locked for security reasons . To re gain access , please visit : https : //hsbc.customerid4921881 .com / ? h = 2 HSBC",en,phishing-account alarm
EhwQZeWWAAMwTn6.jpg,Yo @FCC are presidential candidates allowed to spam SMS messages like this? This has to be some violation. Also how many messages a day/week constitutes spam. https://t.co/AKkNmTSFs7,They'll attack your homes if Joe's elected . Pres Trump needs you to become a Diamond Club Member . Your name is MISSING . Donate : bit.ly/3ipuQPr,en,spam-vote
EDHrA6NUEAAc0Tg.jpg,"@cars24india @TRAI, @vikramchopra
Cars24 spam sms still goes unabated &amp; yet no action from them. Please follow the TRAI guidelines.Cars24 does not have right to use my no. for unsolicited purposes.Failing this there will need legal repercussions. Vikram, are u reading? https://t.co/p19XNfrHMU","Sell your car in 1 Hour @ Cars24 Best prize guaranteed , instant payment and FREE RC transfer FREE car inspection Miss call 9319283992 OR https://bit.ly/2HQmok4",en,spam-promo
D7oF7Q3UcAE_0aC.jpg,@ato_gov_au do you guys know about the phishing SMS I just got? Seems like an obvious scam. No way for me to tell the source phone number unfortunately. https://t.co/ZAa2dXSHZJ,You are due to receive an ATO refund of $ 2675.51 . Visit www.atoreclaim.com and logon with your phone number and ATO PIN : 80143589206 to claim,en,scam-financial
Ejt7VWnXcAAiPRY.jpg,@policia @guardiacivil #phishing alert via SMS: https://t.co/TVm1kObKaL,TAX AGENCY: You have qualified for a € 139.34 tax refund. Find more information on the official website https: // Agenciatributaria-es.link,es,phishing-tax
EOtlxQQUUAAF85U.jpg,Hey morons @airtelindia Why am I getting unnecessary SMS. I will port my number if you continue to spam my message box. https://t.co/IKJiBtbHmV,"Airtel - Truly Unlimited ! Apna agla recharge karein Rs219 se aur paayein unlimited calls sabhi network par , 1GB / day , 100 SMS / day , unlimited Wynk Music aur unlimited Hello Tunes 28 din ke liye . Anya recharge ki jaankari ke liye Airtel Thanks App par jayein - www.bit.ly/2MybOp5",hi,spam-promo
EwXAxs8WQAEf60j.jpg,@RoyalMailHelp are you aware of this SMS scam. My wife just fell for it https://t.co/NhPxLiNhwA,"Royal Mail : Your package has a £ 2.99 shipping fee , follow : https://royalmail-fees-pay.com/ to pay . Otherwise we are forced to return the package back to the sender .",en,scam-delivery
EhfDNbRXcAAQEMs.jpg,Text unsolicited #SMS #spam for #Election2020 🤬 https://t.co/vY3pKJAB47,"Sorry , bad news : Biden's tax increases would hit almost all Wisconsin taxpayers : american-herald.com/ 2020 / 08 / 12 / joe - bidens - tax plan - is - too - risky.l .",en,spam-tax
ES_3PaEXsAA-r7W.jpg,Apparently a lot of cyber-thugs are trying to use the #Covid_19 to phish people's bank creds. I could probably bet quite a sum that the sms i received is one of these attempts. Am I wrong @INGBelgique @INGBelgie? https://t.co/V3mTZcqSPy,+32486301843 Your ING account has been placed in the quarantine zone and needs to be verified again . Prevent blockage and follow the steps at: https://nl.Ing-quarantine.com,nl,phishing-account alarm
EVaNu6bXsAUUs4n.jpg,Phishing sms! https://t.co/I7XQlNBWm1,[ ING BE ALERT ] : Confirm your mobile device to continue using my ING . Prevent blocking of your online environment: https://ebanking-verificationlogin.com/ing,nl,phishing-account alarm
Eg1scJiWkAcomOu.png,⚠️Phishing alert: The #Auvergne de Police Judiciaire Regional Service has just informed that a #phishing campaign by SMS is underway. The goal is identity theft. #CyberMenace #SME #TPE https://t.co/ARmb2ZvZmc,"Benefit from assistance of € 1,500 from the solidarity fund for VSEs for the COVID19 crisis Access the form https: // www portal-gouv.info/ STOP 36034",fr,phishing-covid
De0jvbbVMAAYQhS.jpg,"Mr. @kemkominfo @rudiantara_id , I&#39;m a male and thank God I don&#39;t wear hijab, then why do I get spam SMS like this?? Even though I have registered the HP SIM Card. Are there any hints to help answer this SMS? https://t.co/BXHjhThL1C",Buy 1 Get 1 Free Instant Veil . Show this sms on ZOYA JI. Jend. Sudirman No. 25B Purwakarta . Only valid today. T&amp;C apply. Promo *606#,id,spam-promo
Da3jlumWAAACcSd.jpg,@cabifybrasil Spam via SMS? Why don&#39;t they stop when I choose not to receive your msgs? #cabify #fail https://t.co/ZhdJtvkPVC,"Cabify : For every Sunday and Monday until 2/10 in BSB , use the code PREGUICINHA , 40% off in 8 races ! Valid from midnight (to leave, send STOP)",pt,spam-promo
E0_VvsJVkAgtojF.jpg,@aduanBRTI number 2 @Telkomsel spam sms directly https://t.co/WD3q09OnMh,Who knows you need extra for business etc... interest 0&#39;2% a year at least 5 million - 500 million Info wa 087704197222,id,spam-loan
EvJWQ_HVcAIFwmA.jpg,@amazon @AmazonHelp getting #fraud sms &amp; calls claiming that I have won a lucky vouchers. Please look into it . #fraudcall #scam #phonefraud @TRAI @GoI_MeitY https://t.co/nPGiNf9ihs,"Dear Customer , You Have Got A Gift From Amazon Online Marketing Organized A Lucky Draw Contest After Registration You Can Take Car ( TATA SAFARI ) Or Money ( Rs . 1260000 ) As Your Choice . Contact Us - 7501177152 , 7596809534,8670435425 Click Here - https : // amazononlinecontest2021 .weebly.com /",en,scam-prize
DlloeDqXgAAZB5j.jpg,"❎❎❎FRAUD ALERT❎❎❎

I just received this SMS from Bank Fraudsters. 

No Bank Will Ask You To Call Any Number To Reactivate ATM. https://t.co/uBIPxjxAub",ATM Block : Dear customer your ATM CARD hasb beèn blocked due to BVN upgrade ' of the year quickly call 09056533979 to re - activate within 24hours 7:49 am D,en,scam-credit/debit card
EC-vpUyUEAIY8VQ.jpg,"@Telkomsel it&#39;s getting scary now, the incoming sms... don&#39;t use sir/madam or initials anymore, just say the name~ this is text spam, right, min? :( https://t.co/Ri6vrjIQLs","+62 852 17023369 anis, actually I&#39;m secretly watching you. chat-v.com/s/50cra8",id,spam-other
En_SorLWEAAx5pB.jpg,"Do you have a Ledger hardware wallet! Beware: you could fall victim to a fishing attack. Your crypto is safe, but the SMS you get from &quot;Ledger&quot; is not: https://t.co/bopBd6qPaM #scam #ledger https://t.co/bEDg5PeM5u","t Withdrawal request from new Device , ( IP China , Macau ) . Edit or Cancel details : ledger.com-device.id73457.app/ activity",en,phishing-account alarm
E1SoWGSXoAA4F8j.jpg,@SmileComsNG Y'all are so fraudulent. That's your sms to me. Just stop scamming people. Your internet is shitty enough. Don't scam people on top of it. That's all. https://t.co/6cLkAQpCMy,BONUS ALERT ! Recharge with a Bigga plan and get Double the Data . Bonus valid for 14 days . Click http://bit.ly/1YyYIsA to buy . Offer valid till 16th May . Smile,en,spam-promo
EaeXVH2UwAUweLq.jpg,@AJIOLife Please stop sending me promotional SMS. I never signed up for this. And it is spam for me. My no. is registered in national DND directory. @JioCare https://t.co/mWm00ZeIgX,"AJIO Big Bold Sale is back , June 11-15 , Bigger & Bolder steals . Flat 50-90 % off on UCB , Puma , NIKE , Levi's , USPA , W , ONLY & more https://bit.ly/2UyCxsL",en,spam-promo
EN7nN3AWsAM9fwB.jpg,"A follower of ours alerts us to an SMS that pretends to send the @bancosantander, so that it accesses a very suspicious link. Remember that no bank entity sends you links through messages or emails, always being methods of fraud and deception. #Phishing #NoPiques https://t.co/kgEYouOkEA",Santander: Payment by transfer in your favor received in euros. Confirm: http: // santander-online.mywire.org/ ReceibosEUROS,es,phishing-financial
EmPIHyVVoAc3n2C.jpg,@Ledger Be aware! Just got a scam SMS from “Ledger” https://t.co/NZgXNTVSyu,Alert ( Ledger ) Daniel Simion You just sent 0.016766 BTC ( 0/28 confirmations ) . Please visit chain ledger.co.uk within 50 mins if you need to cancel .,en,scam-financial
DUrzcuMU8AIPyTr.jpg,"dear @kemkominfo the sim card re-registration system with nik and kk what do you do? this is @myXL @myXLCare even more spam and annoying with sms like that, how many times a day can the sms be really annoying https://t.co/hyS0764402",2018 : Stay tomorrow ! You can win IDR 75 million WITHOUT COST from XL! Get DOUBLE point today for Grand Prize! Reply YES Info bit.ly/xtravgnza4,id,spam-promo
E31ky5hVEAYt4RC.jpg,@airtelindia I think this is spam sms. https://t.co/SU2jPaG6jI,Dear customer your Airtel sim Number has been b - locked for 24 hrs please Ekyc Update submit Addhar Card Today please call cus tomer care 7551876751 immediately,en,scam-account alarm
DboNoAFUQAAO0hk.jpg,"Hi @Paytm &amp; @Paytmcare Some individual named MAHIP SUMER KARNAVAT has taken advance money of Rs 500/- at Passport office, Mumbai from Mr Tejas &amp; assured to return it via #Paytm. He managed to send him authentic looking SMS. The message shows my number! #Fraud CC: @vijayshekhar https://t.co/56xmpYFJ2m",235 ) in your Paytm Wallet . Wallet txn id : 18635242897. Up to Rs 2000 Cashback on Big bazaar http : // m.p-y.tm/big2311,en,scam-financial
El9m5EvXEAIAGT5.jpg,@safeonweb_be just received this SMS - clearly phishing https://t.co/F89GhE95sd,BPOST : A package for you has arrived at our sorting center : https://bit.do/ Sorting center - Dispatch,nl,phishing-delivery
EpXJmgFUYAMl7ec.jpg,"@IndosatCare what do you mean by spam sms startj many times every day. Not long ago complaints also spam sms. It&#39;s like it&#39;s really useful, if you complain to your twitter account, you keep sending spam messages to customers https://t.co/QM0LFpfGOc",IMPORTANT: Bonus quota runs out. Currently access is using the main quota. Check quota at *123# or mylM3 bit.ly/m3 px,id,spam-promo
DtLtLC8WwAExr6S.jpg,Reply STOP is for the weak =&gt; https://t.co/sj0xDSQYFw RT @ fabienr34: SMS spam is getting boring https://t.co/AMofp7K2W1,"Hello, Adopt SMS marketing and increase your income in record time and at minimal cost. Find out more http: // sm.sg/32x45 (STOP at 36173)",fr,spam-promo
EDl2VU6U0AAD907.jpg,"@Telkomsel dear telkomsel, can you help with spam sms scams and annoying online loans? There are too many inis (part 3) https://t.co/x8lOpzhbxy","Text Message Sat, Aug 24 11.17 need fast processing loan funds, low interest without collateral. !! WA chat info at: 085-299-601-578",id,spam-loan
DZipWf2VwAI_5Ri.jpg,"@JioCare @reliancejio Kindly refer SR00000J5RTM raised through SMS as per TRAI UCC format,refer the tweet with spam image and you are closing the case with remark of no content, I hoped that you'll imrpove service and fix the issues rather than playing foul game..refer DM for no https://t.co/qFjAjnlJiG",""" Buy 1 Dinner Set & Get 1 set FREE "" on LAOPALA , BOROSIL Branded Company .  BLESSED HOME Besides city center mall Pandari RAIPUR 9329215828",en,spam-promo
DuP3orUVAAAVET9.jpg,"@aduanBRTI good morning, there are still a lot of spam sms offering #KTA, closing #cc #credit cards #smstipu #judi #poker is very very annoying https://t.co/LcdMbCO7c6","We help close the legal CC / KTA Scra for credit, stop interest 0%, pay off, discount 30-50%, clear BI &amp; handle deb collectors. Hub ABDUL ( WA ) 082361477057",id,spam-loan
EbPhWs4XsAAdqZD.jpg,@PDI_CHILE @BancoEstado these phishing messages are reaching me via SMS. For your knowledge and management. https://t.co/18tyqxf8zi,"BancoEstado informs that your COORDENADAS card has expired, to solve this problem, enter here: https://bit.ly/2zRMMBI? l = www.bancoestado.cl",es,scam-credit/debit card
DhZ0UEKX4AAqGSZ.jpg,"@aduanBRTI @kemkominfo After people are asked to re-register using their NIK and KK, when will all forms of spam sms like this end? Isn&#39;t one of the purposes of re-registration to prevent this kind of fraud? cc: @PartaiSocmed @dokterMade @IndosatCare https://t.co/FaUQQGj9ol","Ignore if 08 is not your number. If correct , immediately check at * 885 * 4 * 40 # . Remember ! today is the deadline for model REGISTRATION (premium sms) CS: 02156963403",id,spam-promo
EMZOLVgWwAAm3Xm.jpg,"Hey @Argos_Online , are you leaking customer phone numbers or is it just a coincidence? I recently bought something from you for the first time in ages. Here's a spammy SMS I just got...

(I know it's spam because I never do surveys ;) ) https://t.co/vx1TqsLFTC",Congratulations ! On September 15th you participated in survey - lottery competition . You finished 2nd ! See what you won http://psmrt.com/g31,en,scam-prize
DU2FlSvXcAEiA6g.jpg,"Dear @IndosatCare , I never felt like registering why suddenly registered spam like this? This is what makes the pulse suddenly disappear. / sms 2k times a million victims. https://t.co/0hTWnhhOma",Who is the strongest Indonesian woman? Mrs. Meneer . He was founded in 1918,id,spam-other
EAYmnd_X4AAGkzQ.jpg,@PayPal got this SMS today #phishing thought you guys can share it to warn customers. https://t.co/HJg4U2hoHx,Your account has been temporarily limited . Please follow the link to restore access : https : // paypal.akhbarelarabs.com/,en,phishing-account alarm
EaDpVIwUcAArEOK.jpg,@aduanBRTI can sms spam offers or scams. Please follow up. Thank you https://t.co/4DTXqJqo3t,"Sorry to disturb my time Mr. DERMAWAN can help you in economic problems, info wa 085248169745",id,spam-financial
EDoA6d1XoAA82pq.jpg,"@Oslopartiet Hi. Why do I get spam from you via SMS? Nothing I have signed up for, have not received from any other parties. https://t.co/RAgCOx2G7C","Hi :) Remember to vote by 9.sept! And do you want cheaper Router tickets, fewer cars, more life and less emissions in the city? Vote for MDG &lt;3",no,spam-vote
DdtolsRUQAA4Scr.jpg,"Can you explain to me @DiariodeNavarra why I receive Spam? I have never registered in DN, I am not a subscriber and I do not know how they have my phone number. And there is no info on how to stop receiving SMS ... Something (a lot) you are not doing well @facua @consumidores https://t.co/OCDhkp92No","Today at your newsstand in Diario de Navarra: Fiesta de Sortzen, the Basque public school, in Antoniutti",es,spam-other
Eu71FdCXMAgBeTQ.jpg,Watch out people... the #Rabobank NEVER sends you these kinds of text messages about your card... ATTENTION! #phishing #scam #SMS https://t.co/xZbSQyM1Cy,[ Rabobank ] Your current debit card will expire before use . Request your renewed debit card now free of charge via: https://s.id/informatie-procedure,nl,scam-credit/debit card
EWL5ZwXUYAEyTcx.jpg,How many times do I have to report so that there are no spam sms like this @Telkomsel??? https://t.co/gxZwaAxX0V,Your mobile number is registered @UTO TP By 085283530972 Your credit will be deducted by 11k every 23rd to subscribe Type: TP 11 085283530972 Free SMS cream at 858,id,spam-other
EYRdzS2U4AIL-uu.jpg,admin @Telkomsel how about this? SMS spam continues from 98888 every 10-20 minutes until my credit runs out 0 rupiah. https://t.co/meQ9d4SEUZ,"Sorry, the service you want is not available. Promo Info: Want a Samsung Note 10+ from DILAN&#39;s SECRET Film Scene? Hubs * 500 * 60 # . Follow HIP500 http://tsel.me/HIP500",id,spam-promo
EPwbElnVUAIdKyg.jpg,"Tsel how come my number is scattered, almost every day I get spam sms? It&#39;s too late @Telkomsel https://t.co/Jz9l7ydP23","Wahyuni, I saw you crossing the road earlier, what are you doing in this photo? chat-v.com/s/9tjprx",id,spam-other
EeaE5uZUwAImMID.jpg,@IndosatCare is this a healthy network? the sms is really annoying eh.. just received another 1 sms... stop like spam sms like this https://t.co/IZgRtUUWn7,"Want 5 Million Money &amp; Honda Brio? You can also get 100MB with the correct answer, min. 8 questions ! Dial * 123 * 611 # FREE ! FREE 1 day ago Rp 1,000 / day . CS : bit.ly/smsccim3",id,spam-promo
EXxEI8SWoAIO0E3.jpg,"@santander_es I just received this sms, a clear example of #sms # scam #phishing #bancosantander. Never provide private data. @policia how could I report this action? .. thanks https://t.co/QVDPUSC4LV",&quot;Santander - ES&quot;: User disabled for security reasons. www.bit.ly/ 2xS3mjy activate now v,es,phishing-account alarm
